FONTE,TIPO,ID_LATTES,NOME,NATUREZA,TITULO,ANO,LANG,EVENTO/JOURNAL,CIDADE_EVENTO,ANO_EVENTO,AUTORES
LATTES,TRAB.EVENTO,3914159735707328,Sandro José Rigo,COMPLETO,Uma Aplicação Livre e Acessível para o Ensino de Matemática Fundamental,2008,Português,WSL ? Workshop de Software Livre,Porto Alegre,2008,"['BRUKSHEN, M. and', 'RIGO, S. J.;RIGO, SANDRO J.;RIGO, SANDRO JOSÉ;RIGO, SANDRO;RIGO, SANDRO JOSE;JOSE RIGO, SANDRO and']"
LATTES,TRAB.EVENTO,3914159735707328,Sandro José Rigo,COMPLETO,Identifying Users Stereotypes with Semantic Web Mining,2008,Inglês,"Conceptual Modeling - ER 2008 Workshops, LNCS vol. 5232",Barcelona,2008,"['RIGO, S. J.;RIGO, SANDRO J.;RIGO, SANDRO JOSÉ;RIGO, SANDRO;RIGO, SANDRO JOSE;JOSE RIGO, SANDRO and', 'OLIVEIRA, J. P. M. and']"
LATTES,TRAB.EVENTO,3914159735707328,Sandro José Rigo,RESUMO,SeRELeP-Olympics: hot topics for a news portal based on semantic types and named entities,2008,Português,Simpósio Brasileiro de Sistemas Multimídia e Web,Vila Velha - ES,2008,"['BRUKSHEN, M. and', 'VIEIRA, Renata and', 'RIGO, S. J.;RIGO, SANDRO J.;RIGO, SANDRO JOSÉ;RIGO, SANDRO;RIGO, SANDRO JOSE;JOSE RIGO, SANDRO and']"
LATTES,TRAB.EVENTO,3914159735707328,Sandro José Rigo,COMPLETO,Reconhecimento Automático de Relações entre Entidades Mencionadas em Textos de Língua Portuguesa,2008,Português,CELSUL -- Círculo de Estudos Lingüísticos do Sul,Porto Alegre,2008,"['BRUKSHEN, M. and', 'VIEIRA, Renata and', 'RIGO, S. J.;RIGO, SANDRO J.;RIGO, SANDRO JOSÉ;RIGO, SANDRO;RIGO, SANDRO JOSE;JOSE RIGO, SANDRO and']"
LATTES,TRAB.EVENTO,3914159735707328,Sandro José Rigo,COMPLETO,Aplicação de ontologias de domínio na aquisição de perfil de usuários,2008,Português,Simpósio Brasileiro de Informática na Educação - Workshop Web semântica na Educação,Fortaleza,2008,"['RIGO, S. J.;RIGO, SANDRO J.;RIGO, SANDRO JOSÉ;RIGO, SANDRO;RIGO, SANDRO JOSE;JOSE RIGO, SANDRO and', 'OLIVEIRA, J. P. M. and']"
LATTES,TRAB.EVENTO,3914159735707328,Sandro José Rigo,RESUMO,Named entities for hot topics ranking and ontology navigation aid,2009,Inglês,Proceedings of the 20th ACM conference on Hypertext and hypermedia.,Torino,2009,"['BRUKSHEN, M. and', 'VIEIRA, Renata and', 'RIGO, S. J.;RIGO, SANDRO J.;RIGO, SANDRO JOSÉ;RIGO, SANDRO;RIGO, SANDRO JOSE;JOSE RIGO, SANDRO and']"
LATTES,TRAB.EVENTO,3914159735707328,Sandro José Rigo,COMPLETO,Um Visualizador Online de Ontologias Utilizando Árvores Hiperbólicas,2010,Português,"Anais do Ontobras 2010 - Seminário de Pesquisa em Ontologia no Brasil, 2010",Florianópolis,2010,"['PIZINATTO, P. and', 'VIEIRA, Renata and', 'RIGO, S. J.;RIGO, SANDRO J.;RIGO, SANDRO JOSÉ;RIGO, SANDRO;RIGO, SANDRO JOSE;JOSE RIGO, SANDRO and']"
LATTES,TRAB.EVENTO,3914159735707328,Sandro José Rigo,COMPLETO,"Objetos de Aprendizagem, Educação a Distância e Educação de Jovens e Adultos",2010,Português,"Objetos de Aprendizagem, Educação a Distância e Educação de Jovens e Adultos",Belo Horizonte,2010,"['RIGO, S. J.;RIGO, SANDRO J.;RIGO, SANDRO JOSÉ;RIGO, SANDRO;RIGO, SANDRO JOSE;JOSE RIGO, SANDRO and', 'SCHLEMMER, E. and', 'SUSANE, G. and', 'Nornberg, N. and', 'FRIEDRICH, M. A. and']"
LATTES,TRAB.EVENTO,3914159735707328,Sandro José Rigo,RESUMO_EXPANDIDO,"Learning Objects, Distance Education and Young Adults and Adults Education",2010,Português,"Learning Objects, Distance Education and Young Adults and Adults Education",Orlando,2010,"['RIGO, S. J.;RIGO, SANDRO J.;RIGO, SANDRO JOSÉ;RIGO, SANDRO;RIGO, SANDRO JOSE;JOSE RIGO, SANDRO and', 'SUSANE, G. and', 'SCHLEMMER, E. and', 'Nornberg, N. and', 'FRIEDRICH, M. A. and']"
LATTES,TRAB.EVENTO,3914159735707328,Sandro José Rigo,RESUMO,O Léxico da Emoção e a Identificação Automática de Sentimentos em Ambientes Virtuais de Aprendizagem,2011,Português,Caderno de Resumos,Salvador,2011,"['ALVES, I. M. R. and', 'RIGO, S. J.;RIGO, SANDRO J.;RIGO, SANDRO JOSÉ;RIGO, SANDRO;RIGO, SANDRO JOSE;JOSE RIGO, SANDRO and']"
LATTES,TRAB.EVENTO,3914159735707328,Sandro José Rigo,COMPLETO,Educação Digital:O Planejamento como Principio Democrático Educativo,2011,Português,VII Congresso Internacional de Educação,São Leopoldo,2011,"['Nornberg, N. and', 'RIGO, S. J.;RIGO, SANDRO J.;RIGO, SANDRO JOSÉ;RIGO, SANDRO;RIGO, SANDRO JOSE;JOSE RIGO, SANDRO and']"
LATTES,TRAB.EVENTO,3914159735707328,Sandro José Rigo,RESUMO,Objetos de aprendizagem: possibilidades e limites no ensino-aprendizagem,2010,Português,VIII Encontro de Pesquisa em Educação da Região Sul - Anped Sul,Londrina,2010,"['RIGO, S. J.;RIGO, SANDRO J.;RIGO, SANDRO JOSÉ;RIGO, SANDRO;RIGO, SANDRO JOSE;JOSE RIGO, SANDRO and', 'Nornberg, N. and']"
LATTES,TRAB.EVENTO,3914159735707328,Sandro José Rigo,COMPLETO,"Minerando Dados Educacionais com foco na evasão escolar: oportunidades, desafios e necessidades",2012,Português,Workshop Desafios da Computação aplicada à Educação,Curitiba,2012,"['RIGO, S. J.;RIGO, SANDRO J.;RIGO, SANDRO JOSÉ;RIGO, SANDRO;RIGO, SANDRO JOSE;JOSE RIGO, SANDRO and', 'CAZELLA, Sílvio and', 'Cambruzzi, w. and']"
LATTES,TRAB.EVENTO,3914159735707328,Sandro José Rigo,RESUMO,Uma proposta para Gerenciamento de Múltiplas Trilhas in Ambientes Educacionais,2012,Português,Simpósio Brasileiro de Sistemas Multimídia e Web (WebMedia),SÃO PAULO,2012,"['RIGO, S. J.;RIGO, SANDRO J.;RIGO, SANDRO JOSÉ;RIGO, SANDRO;RIGO, SANDRO JOSE;JOSE RIGO, SANDRO and', 'Cambruzzi, w. and', 'Barbosa, J. L. V. and']"
LATTES,TRAB.EVENTO,3914159735707328,Sandro José Rigo,COMPLETO,Um Modelo para Gerenciamento de Múltiplas Trilhas Aplicado a Sistemas de Apoio à Educação,2012,Português,ANAIS do SBIE 2012,Rio de Janeiro,2012,"['Cambruzzi, w. and', 'RIGO, S. J.;RIGO, SANDRO J.;RIGO, SANDRO JOSÉ;RIGO, SANDRO;RIGO, SANDRO JOSE;JOSE RIGO, SANDRO and', 'Barbosa, J. L. V. and', 'MENDES, Rodrigo and', 'LEITHARDT, Valderi R. Q. and', 'MENDES, Cassiano and']"
LATTES,TRAB.EVENTO,3914159735707328,Sandro José Rigo,RESUMO,Um Modelo de Adaptação de Objetos de Aprendizagem com foco em Dispositivos Móveis,2012,Português,ANAIS do SBIE 2012,Rio de Janeiro,2012,"['ABECH, Márcia and', 'Costa, C. and', 'Barbosa, J. L. V. and', 'Cambruzzi, w. and', 'RIGO, S. J.;RIGO, SANDRO J.;RIGO, SANDRO JOSÉ;RIGO, SANDRO;RIGO, SANDRO JOSE;JOSE RIGO, SANDRO and']"
LATTES,TRAB.EVENTO,3914159735707328,Sandro José Rigo,COMPLETO,A UBIQUITOUS ELECTRONIC TOURIST GUIDE FOR THE CAMINHOS DE PEDRA ITINERARY,2012,Português,Proceedings of IADIS Applied Computing 2012,Madri,2012,"['Costa, H. and', 'Costa, C. and', 'Barbosa, J. L. V. and', 'RIGO, S. J.;RIGO, SANDRO J.;RIGO, SANDRO JOSÉ;RIGO, SANDRO;RIGO, SANDRO JOSE;JOSE RIGO, SANDRO and', 'Bruscato, U. M. and']"
LATTES,TRAB.EVENTO,3914159735707328,Sandro José Rigo,COMPLETO,Extração de informação semântica baseada em processamento de linguagem natural e ontologias,2012,Português,Extração de informação semântica baseada em processamento de linguagem natural e ontologias,São Leopoldo,2012,"['ARAUJO, D. A. and', 'RIGO, S. J.;RIGO, SANDRO J.;RIGO, SANDRO JOSÉ;RIGO, SANDRO;RIGO, SANDRO JOSE;JOSE RIGO, SANDRO and']"
LATTES,TRAB.EVENTO,3914159735707328,Sandro José Rigo,COMPLETO,Uma Proposta de Adaptação de Objetos de Aprendizagem no Âmbito da Educação Móvel e Ubíqua (to be presented in december),2012,Português,Anais do XVII Congreso Internacional de Informática Educativa (TISE 2012),Santiago - Chile,2012,"['ABECH, Márcia and', 'COSTA, C. A. and', 'Barbosa, J. L. V. and', 'RIGO, S. J.;RIGO, SANDRO J.;RIGO, SANDRO JOSÉ;RIGO, SANDRO;RIGO, SANDRO JOSE;JOSE RIGO, SANDRO and', 'LEITHARDT, V. and']"
LATTES,TRAB.EVENTO,3914159735707328,Sandro José Rigo,COMPLETO,Aplicativo para guia eletrônico de turismo ubíquo para o roteiro do caminho das pedras - Bento Gonçalves - RS,2013,Português,Seminário de Interação mediada por computador SMIC,Porto Alegre,2013,"['RIGO, S. J.;RIGO, SANDRO J.;RIGO, SANDRO JOSÉ;RIGO, SANDRO;RIGO, SANDRO JOSE;JOSE RIGO, SANDRO and', 'Costa, H. and', 'Bruscato, U. M. and', 'COSTA, C. A. and']"
LATTES,TRAB.EVENTO,3914159735707328,Sandro José Rigo,COMPLETO,Automatic Information Extraction from Texts with Inference and Linguistic Knowledge Acquisition Rules,2013,Português,2013 IEEE/WIC/ACM International Joint Conferences on Web Intelligence (WI) and Intelligent Agent Technologies (IAT),Atlanta,,"['ARAUJO, DENIS A. DE and', 'RIGO, SANDRO J. and', 'MULLER, CAROLINA and', 'CHISHMAN, ROVE and']"
LATTES,TRAB.EVENTO,3914159735707328,Sandro José Rigo,COMPLETO,Desenvolvimento de um Guia Ubíquo de Turismo (aceito para publicação em Novembro).,2013,Português,Anais do XXIX WebMedia,Salvador,2013,"['COSTA, C. A. and', 'Costa, H. and', 'Barbosa, J. L. V. and', 'RIGO, S. J.;RIGO, SANDRO J.;RIGO, SANDRO JOSÉ;RIGO, SANDRO;RIGO, SANDRO JOSE;JOSE RIGO, SANDRO and', 'Bruscato, U. M. and', 'FERREIRA, E. and', 'WHICHMAN, M. and']"
LATTES,TRAB.EVENTO,3914159735707328,Sandro José Rigo,COMPLETO,Exploring the inference role in automatic information extraction from texts,2013,Português,"Proceedings of the Joint Workshop on NLP&amp;LOD and SWAIE: Semantic Web, Linked Open Data and Information Extraction.","Hissar, Bulgaria",2013,"['ARAUJO, D. A. and', 'RIGO, S. J.;RIGO, SANDRO J.;RIGO, SANDRO JOSÉ;RIGO, SANDRO;RIGO, SANDRO JOSE;JOSE RIGO, SANDRO and', 'Muller, C. and', 'Chisman, R. and']"
LATTES,TRAB.EVENTO,3914159735707328,Sandro José Rigo,COMPLETO,"Visualização de informações geográficas no turismo ubíquo de itinerários culturais (aceito, publicação em novembro)",2013,Português,SIGraDi 2013,Valparaiso - Chile,2013,"['Bruscato, U. M. and', 'RIGO, S. J.;RIGO, SANDRO J.;RIGO, SANDRO JOSÉ;RIGO, SANDRO;RIGO, SANDRO JOSE;JOSE RIGO, SANDRO and', 'COSTA, C. A. and', 'Costa, H. and']"
LATTES,TRAB.EVENTO,3914159735707328,Sandro José Rigo,COMPLETO,um sistema de turismo ubíquo para personalização de recomendações ao turista levando em conta o contexto local,2013,Português,9th Congress of Virtual City and Territory,Roma - Italia,2013,"['Bruscato, U. M. and', 'RIGO, S. J.;RIGO, SANDRO J.;RIGO, SANDRO JOSÉ;RIGO, SANDRO;RIGO, SANDRO JOSE;JOSE RIGO, SANDRO and', 'COSTA, C. A. and', 'Costa, H. and']"
LATTES,TRAB.EVENTO,3914159735707328,Sandro José Rigo,RESUMO,"Integrando recursos de Processamento de Linguagem Natural e Web-Semântica em um Ambiente Educacional, para apoio aos alunosIntegrando recursos de Processamento de Linguagem Natural e Web-Semântica em um Ambiente Educacional, para apoio aos alunos",2013,Português,Anais do III Workshop de Iniciação Científica em Tecnologia da Informação e da Linguagem Humana. IX Brazilian Symposium in Information and Human Language Technology (STIL 2013),Fortaleza,2013,"['BARCELOS, A. and', 'MARTINS, L. L. and', 'OLIVEIRA, T. B. and', 'ARAUJO, D. A. and', 'RIGO, S. J.;RIGO, SANDRO J.;RIGO, SANDRO JOSÉ;RIGO, SANDRO;RIGO, SANDRO JOSE;JOSE RIGO, SANDRO and']"
LATTES,TRAB.EVENTO,3914159735707328,Sandro José Rigo,COMPLETO,O papel do Processamento de Linguagem Natural e da Representação de Conhecimento na na extração de informações em mensagens textuais na Educação a Distância (aceito para publicação em novembro/2013),2013,Português,Simpósio Brasileiro de Informática na Educação (SBIE),Campinas - SP,2013,"['RIGO, S. J.;RIGO, SANDRO J.;RIGO, SANDRO JOSÉ;RIGO, SANDRO;RIGO, SANDRO JOSE;JOSE RIGO, SANDRO and', 'Metz E. and', 'ABECH, Márcia and', 'Barbosa, J. L. V. and', 'COSTA, C. A. and']"
LATTES,TRAB.EVENTO,3914159735707328,Sandro José Rigo,COMPLETO,Abordagem linguística para identificação da dimensão afetiva expressa em textos de Ambientes Virtuais de Aprendizagem um Léxico da Emoção (aceito para publicação em novembro/2013),2013,Português,Simpósio Brasileiro de Informática na Educação (SBIE),Campinas - SP,2013,"['RIGO, S. J.;RIGO, SANDRO J.;RIGO, SANDRO JOSÉ;RIGO, SANDRO;RIGO, SANDRO JOSE;JOSE RIGO, SANDRO and', 'ALVES, I. M. R. and', 'GAZOLLA, O. and']"
LATTES,TRAB.EVENTO,3914159735707328,Sandro José Rigo,COMPLETO,Um Modelo para Recomendação de Objetos de Aprendizagem Baseado em Similaridade de Sessões (aceito para publicação em novembro/2013),2013,Português,Simpósio Brasileiro de Informática na Educação (SBIE),Campinas - SP,2013,"['WIEDEMANN, T. and', 'Barbosa, J. L. V. and', 'RIGO, S. J.;RIGO, SANDRO J.;RIGO, SANDRO JOSÉ;RIGO, SANDRO;RIGO, SANDRO JOSE;JOSE RIGO, SANDRO and']"
LATTES,TRAB.EVENTO,3914159735707328,Sandro José Rigo,COMPLETO,Cognitive Linguistic Representation of Legal Events: towards a semantic-based legal information,2014,Português,Cognitive 2014: The Sixth International Conference on Advanced Cognitive Technologies and Applications,Veneza,2014,"['Bertoldi, A. and', 'RIGO, SANDRO J. and', 'Chisman, R. and', 'Minghelli, T. D. and']"
LATTES,TRAB.EVENTO,3914159735707328,Sandro José Rigo,RESUMO,ABCLINGO: Integrando Jogos Se&amp;#769;rios e Minerac&amp;#807;a&amp;#771;o de Dados Educacionais no Apoio ao Letramento,2014,Português,ABCLINGO: Integrando Jogos Se&amp;#769;rios e Minerac&amp;#807;a&amp;#771;o de Dados Educacionais no Apoio ao Letramento,Porto Alegre,2014,"['KARLINI, D. and', 'RIGO, S. J. and']"
LATTES,TRAB.EVENTO,3914159735707328,Sandro José Rigo,COMPLETO,Modelo de Reconhecimento de Vinculação Textual Baseado em regras Linguísticas,2014,Português,Modelo de Recnhecimento de Vinculação Textual Baseado em regras Linguísticas,Dourados/MS,2014,"['Metz E. and', 'RIGO, SANDRO J. and', 'Barbosa, J. L. V. and']"
LATTES,TRAB.EVENTO,3914159735707328,Sandro José Rigo,COMPLETO,Diagnóstico do Comportamento dos Aprendizes na Educação a distância com base no estilo de aprendizagem,2014,Português,Diagnóstico do Comportamento dos Aprendizes na Educação a distância com base no estilo de aprendizagem,Dourados/MS,2014,"['HEIDRICH, L. and', 'Barbosa, J. L. V. and', 'RIGO, SANDRO J. and', 'RIBEIRO, G. and']"
LATTES,TRAB.EVENTO,3914159735707328,Sandro José Rigo,COMPLETO,BUILDING A WORKING MEMORY FOR MULTIMODAL INTERACTION SYSTEMS,2015,Português,"9th International Technology, Education and Development Conference",MAdrid/Espanha,2015,"['PRATES, J. S. and', 'RIGO, S. J. and']"
LATTES,TRAB.EVENTO,3914159735707328,Sandro José Rigo,RESUMO,Ubiquitous system for stroke monitoring and alert,2015,Português,28th IEEE International Symposium on Computer-Based Medical Systems,São Carlos/SP,2015,"['BARCELOS, A. and', 'RIGO, S. J. and', 'Barbosa, J. L. V. and']"
LATTES,TRAB.EVENTO,3914159735707328,Sandro José Rigo,COMPLETO,ArgumentBind - Um modelo para implementação de aplicações da Argument Web integradas com bases de dados abertos e ligados governamentais,2015,Português,Simpósio Brasileiro de Sistemas de Informação,Goiânia,2015,"['NICHE, R. and', 'RIGO, S. J. and']"
LATTES,TRAB.EVENTO,3914159735707328,Sandro José Rigo,COMPLETO,A cognitive based model for dialogue management in multimodal interaction systems,2015,Português,14th International Conference on WWW/Internet (ICWI 2015),"Maynooth, Ireland",2015,"['PRATES, J. S. and', 'RIGO, S. J. and', 'Barbosa, J. L. V. and', 'ARBELOA, F. J. S. and']"
LATTES,TRAB.EVENTO,3914159735707328,Sandro José Rigo,COMPLETO,Um Modelo Ubíquo de Detecção de Alergia Baseado em Ciência de Situação,2015,Português,SBCUP - Simpósio Brasileiro de Computação Ubíqua e Pervasiva,Recife,2015,"['QUEVEDO, N. and', 'COSTA, C. A. and', 'RIGO, S. J. and', 'RIGHI, R. and']"
LATTES,TRAB.EVENTO,3914159735707328,Sandro José Rigo,COMPLETO,A MODEL FOR UBIQUITOUS SERIOUS GAMES DEVELOPMENT FOCUSED ON PROBLEM BASED LEARNING,2015,Português,A MODEL FOR UBIQUITOUS SERIOUS GAMES DEVELOPMENT FOCUSED ON PROBLEM BASED LEARNING,"Maynooth, Ireland",2015,"['DORNELES, S. O. and', 'COSTA, C. A. and', 'RIGO, S. J. and']"
LATTES,TRAB.EVENTO,3914159735707328,Sandro José Rigo,COMPLETO,Sistema de análise de incidentes para identificação e priorização de melhorias,2015,Português,Simposio Latinoamericano de Ingeniería de Software - CLEI,Arequipa/Peru,2015,"['FILIPPI, L. and', 'RIGO, SANDRO J. and']"
LATTES,TRAB.EVENTO,3914159735707328,Sandro José Rigo,RESUMO,Jogos Sérios e o Aprendizado no Mundo Surdo,2015,Português,SBGAMES 2015,Teresina/PI,2015,"['VASCONCELLOS, M. N. and', 'RIGO, SANDRO J. and']"
LATTES,TRAB.EVENTO,3914159735707328,Sandro José Rigo,COMPLETO,RODAC ? um sistema de recomendação de material acadêmico baseado em conhecimento,2015,Português,RODAC ? um sistema de recomendação de material acadêmico baseado em conhecimento,Santiago/Chile,2015,"['GOIS, M. M. and', 'RIGO, SANDRO J. and', 'Barbosa, J. L. V. and']"
LATTES,TRAB.EVENTO,3914159735707328,Sandro José Rigo,COMPLETO,A MODULE FOR SENTIMENT ANALYSIS IN MOODLE,2016,Português,,Valencia,,"['MAIA, D. and', 'BELAU, F. and', 'RIGO, SANDRO JOSÉ and', 'ALVES, I. and', 'BARBOSA, J.L. and', 'HENTGES, A. and']"
LATTES,TRAB.EVENTO,3914159735707328,Sandro José Rigo,RESUMO,A Proposal of Dynamic Content Search in aUbiquitous Tourist Guid,2015,Português,A Proposal of Dynamic Content Search in aUbiquitous Tourist Guid,Manaus,2015,"['SOUZA, THIAGO SILVA and', 'COSTA, C. A. and', 'RIGHI, R. and', 'RIGO, S. J. and']"
LATTES,TRAB.EVENTO,3914159735707328,Sandro José Rigo,RESUMO,A model for textual entailment based on linguistic rules,2016,Inglês,A model for textual entailment based on linguistic rules,Tumar/Portugal,2016,"['Metz E. and', 'RIGO, SANDRO JOSÉ and', 'Barbosa, J. L. V. and']"
LATTES,TRAB.EVENTO,3914159735707328,Sandro José Rigo,COMPLETO,FITDATA: Um sistema para monitoramento de atividade física baseado em dispositivos móveis,2016,Português,Simpósio Brasileiro de Sistemas de Informação SBSI,Florianópolis,2016,"['RITTER, E. and', 'RIGO, SANDRO JOSÉ and']"
