FONTE,TIPO,ID,NOME,NATUREZA,TITULO,ANO,LANG,EVENTO/JOURNAL,CIDADE_EVENTO,ANO_EVENTO,AUTORES
LATTES,TRAB.EVENTO,0370301102971417,Luiz Celso Gomes Junior,COMPLETO,Developing a secure SQL/key-value translation service,2017,Português,Anais do WPCCG 2017,Ponta Grossa,2017,"['BOBERG, D. and', 'GOMES-JR, LUIZ and', 'ROSA, M. and', 'FONSECA, K. and']"
LATTES,TRAB.EVENTO,0370301102971417,Luiz Celso Gomes Junior,COMPLETO,Securing Smart Metering applications in Untrusted Clouds with the SecureCloud Platform,2018,Inglês,Anais do 1st Workshop on Privacy by Design in Distributed Systems,"Porto, Portugal",2018,"['RIELLA, RODRIGO J. and', 'IANTORNO, LUCIANA M. and', 'JUNIOR, LAERTE C. R. and', 'SEIDEL, DILMARI and', 'FONSECA, KEIKO V. O. and', 'GOMES-JR, LUIZ and', 'ROSA, MARCELO O. and']"
LATTES,TRAB.EVENTO,0370301102971417,Luiz Celso Gomes Junior,COMPLETO,Predição do volume de atendimentos de saúde na cidade de Curitiba utilizando dados abertos,2018,Português,Anais da XIV Escola Regional de Banco de Dados,Rio Grande-RS,2018,"['LORENZI, M. R. and', 'RIBAS, C. C. and', 'GOMES-JR, LUIZ and']"
LATTES,TRAB.EVENTO,0370301102971417,Luiz Celso Gomes Junior,RESUMO_EXPANDIDO,Privacy-preserving recommendations for Online Social Networks using Trusted Execution Environments,2018,Português,Anais do XVIII SIMPÓSIO BRASILEIRO EM SEGURANÇA DA INFORMAÇÃO E DE SISTEMAS COMPUTACIONAIS,Natal,2018,"['ROSSI, G and', 'GOMES-JR, L. and', 'ROSA, M. and', 'FONSECA, K. and']"
LATTES,TRAB.EVENTO,0370301102971417,Luiz Celso Gomes Junior,RESUMO_EXPANDIDO,Is the location of Public Health Units in Curitiba meeting the citizen's needs?,2018,Português,Anais do Workshop on Big Social and Urban Computing,Rio de Janeiro,2018,"['LAUTERT, F. and', 'LAUTERT, T. and', 'KOZIEVITCH, N. P. and', 'GOMES-JR, L. and']"
LATTES,TRAB.EVENTO,0370301102971417,Luiz Celso Gomes Junior,COMPLETO,Cloud Challenge: Secure End-to-End Processing of Smart Metering Data,2018,Português,2018 IEEE/ACM International Conference on Utility and Cloud Computing Companion (UCC Companion),Zurich,2018,"['BRITO, ANDREY and', 'PRADO, CHARLES and', 'DA COSTA CARMO, LUIZ F.R. and', 'LUCANI, DANIEL and', 'SIPOS, MARTON and', 'NAGY, LASZLO and', 'FEHER, MARCELL and', 'FETZER, CHRISTOF and', 'KOPSELL, STEFAN and', 'PASIN, MARCELO and', 'FELBER, PASCAL and', 'FONSECA, KEIKO and', 'ROSA, MARCELO and', 'GOMES, LUIZ and', 'RIELLA, RODRIGO and']"
LATTES,TRAB.EVENTO,0370301102971417,Luiz Celso Gomes Junior,COMPLETO,Avaliação da Qualidade do Transporte Público no Acesso a Unidades de Saúde de Curitiba,2019,Português,Anais do Workshop de Computação Urbana 2019,Gramado/RS,2019,"['LIMA, C. and', 'LUDERS, R. and', 'GOMES-JR, L. and', 'FONSECA, K. and', 'PEIXOTO, A. and']"
LATTES,TRAB.EVENTO,0370301102971417,Luiz Celso Gomes Junior,RESUMO_EXPANDIDO,Redes sociais intra-classe e desempenho acade&amp;#770;mico - uma ana&amp;#769;lise inicial,2019,Português,Anais da XV Escola Regional de Banco de Dados,Chapecó-SC,2019,"['GOMES-JR, L. and']"
LATTES,TRAB.EVENTO,0370301102971417,Luiz Celso Gomes Junior,RESUMO_EXPANDIDO,Detecc&amp;#807;a&amp;#771;o e Ana&amp;#769;lise de Meta&amp;#769;foras usadas em Fake News ? resultados iniciais,2019,Português,Anais da XV Escola Regional de Banco de Dados,Chapecó-SC,2019,"['PINTO, G. P. and', 'SILVA, L. A. and', 'CUNHA, L. F. K. and', 'GOMES-JR, L. and']"
LATTES,TRAB.EVENTO,0370301102971417,Luiz Celso Gomes Junior,COMPLETO,In-class social networks and academic performance: how good connections can improve grades,2019,Português,Proceedings of the Brazilian Symposium on Databases (SBBD),Fortaleza-CE,2019,"['GOMES-JR, L. and']"
LATTES,TRAB.EVENTO,0370301102971417,Luiz Celso Gomes Junior,RESUMO_EXPANDIDO,Fake News and Brazilian politics ? temporal investigation based on semantic annotations and graph analysis,2019,Português,Proceedings of the Brazilian Symposium on Databases (SBBD),Fortaleza-CE,2019,"['GOMES-JR, L. and', 'FRIZZO, G. and']"
LATTES,TRAB.EVENTO,0370301102971417,Luiz Celso Gomes Junior,RESUMO_EXPANDIDO,Libreflix: A Peer-to-Peer On-demand Video Platform for Free Streaming,2019,Português,Anais Estendidos do Simpósio Brasileiro de Sistemas Multimídia e Web (WebMedia),,,"['ROSSI, GUILMOUR and', 'GOMES-JR, LUIZ and']"
LATTES,TRAB.EVENTO,0370301102971417,Luiz Celso Gomes Junior,RESUMO_EXPANDIDO,A Context-driven Querying System for Urban Graph Analysis,2018,Português,Proceedings of the 22nd International Database Engineering &amp;amp; Applications Symposium on  - IDEAS 2018,Villa San Giovanni,2018,"['CHABIN, JACQUES and', 'GOMES-JR., LUIZ and', 'HALFELD-FERRARI, MIRIAN and']"
