FONTE,TIPO,ID_LATTES,NOME,NATUREZA,TITULO,ANO,LANG,EVENTO/JOURNAL/LIVRO,CIDADE_EVENTO,ANO_EVENTO,AUTORES
LATTES,TRAB.EVENTO,6905169880963398,Débora Cabral Nazário,COMPLETO,Semantic Portals as a support for Knowledge Management in organizations,2013,Português,10th CONTECSI,São Paulo,2013,"['NAZÁRIO, DÉBORA CABRAL;NAZARIO, DEBORA CABRAL and', 'WOSZEZENKI, C. R. and', 'SELL, D. and', 'GAUTHIER, F. A. O. and', 'DANTAS, M. A. R. and']"
LATTES,TRAB.EVENTO,6905169880963398,Débora Cabral Nazário,RESUMO_EXPANDIDO,Ontologia de Contexto e Qualidade de Contexto,2013,Português,Ontobras - VI Seminar on Ontology Research in Brazil,"Belo Horizonte, MG",2013,"['NAZÁRIO, DÉBORA CABRAL;NAZARIO, DEBORA CABRAL and', 'DANTAS, M. A. R. and', 'TODESCO, J. L. and']"
LATTES,TRAB.EVENTO,6905169880963398,Débora Cabral Nazário,COMPLETO,Context Management by Evaluating Quality of Context,2014,Inglês,11th CONTECSI,São Paulo,2014,"['NAZÁRIO, DÉBORA CABRAL;NAZARIO, DEBORA CABRAL and', 'DANTAS, M. A. R. and', 'TODESCO, J. L. and']"
LATTES,TRAB.EVENTO,6905169880963398,Débora Cabral Nazário,RESUMO_EXPANDIDO,An Approach to Evaluating Quality of Context Parameters in an Ambient Assisted Living Environment,2014,Inglês,IEEE CBMS 2014,New York,2014,"['NAZÁRIO, DÉBORA CABRAL;NAZARIO, DEBORA CABRAL and', 'TROMEL, I. V. B. and', 'DANTAS, M. A. R. and', 'TODESCO, J. L. and']"
LATTES,TRAB.EVENTO,6905169880963398,Débora Cabral Nazário,COMPLETO,Toward Assessing Quality of Context Parameters in a Ubiquitous Assisted Environment,2014,Inglês,IEEE ISCC 2014,"Madeira, Portugal",2014,"['NAZÁRIO, DÉBORA CABRAL;NAZARIO, DEBORA CABRAL and', 'TROMEL, I. V. B. and', 'DANTAS, M. A. R. and', 'TODESCO, J. L. and']"
LATTES,TRAB.EVENTO,6905169880963398,Débora Cabral Nazário,COMPLETO,Quality of Context Knowledge Model based on Ontology,2015,Português,12th CONTECSI,São Paulo,2015,"['NAZÁRIO, DÉBORA CABRAL;NAZARIO, DEBORA CABRAL and', 'SILVA, M. P. and', 'DANTAS, M. A. R. and', 'TODESCO, J. L. and']"
LATTES,TRAB.EVENTO,6905169880963398,Débora Cabral Nazário,COMPLETO,An Enhanced Quality of Context Evaluating Approach in the e-Health Sensor Platform,2015,Inglês,Proceedings of the 11th ACM Symposium on QoS and Security for Wireless and Mobile Networks - Q2SWinet '15,Cancun,,"['NAZÁRIO, DÉBORA CABRAL;NAZARIO, DEBORA CABRAL and', 'DE ANDRADE, ADROALDO and', 'BORGES, LUCAS and', 'RAMOS, WILLIAN ROMEU and', 'TODESCO, JOSÉ LEOMAR and', 'DANTAS, MÁRIO ANTÔNIO RIBEIRO and']"
LATTES,TRAB.EVENTO,6905169880963398,Débora Cabral Nazário,COMPLETO,Context Management and Distribution Architecture Using Software-Defined Networking,2016,Inglês,2016 IEEE 25th International Conference on Enabling Technologies: Infrastructure for Collaborative Enterprises (WETICE),Paris,2016,"['SILVA, MADALENA PEREIRA DA and', 'NAZARIO, DEBORA CABRAL and', 'DANTAS, M.A.R. and', 'GONCALVES, ALEXANDRE LEOPOLDO and', 'PINTO, A.R. and', 'MANERICHI, GUILHERME and', 'VANELLI, BRUNO and']"
LATTES,TRAB.EVENTO,6905169880963398,Débora Cabral Nazário,COMPLETO,Implementação da IoT para o Monitoramento das Variáveis Meteorológicas num AAL,2016,Português,Anais do XXXVI congresso da sociedade brasileira de computação,Porto Alegre - RS,2016,"['SILVA, M. P. and', 'NAZÁRIO, DÉBORA CABRAL and', 'DANTAS, M. A. R. and', 'GONCALVES, A. L. and', 'PINTO, A.R. and', 'MANERICHI, G. and', 'VANELLI, B. and']"
LATTES,TRAB.EVENTO,6905169880963398,Débora Cabral Nazário,COMPLETO,An eHealth Context Management and Distribution Approach in AAL Environments,2016,Inglês,IEEE CBMS 2016,Dublin and Belfast,2016,"['SILVA, M. P. and', 'NAZÁRIO, DÉBORA CABRAL and', 'DANTAS, M. A. R. and', 'GONCALVES, A. L. and', 'PINTO, A.R. and', 'MANERICHI, G. and', 'VANELLI, B. and']"
LATTES,TRAB.EVENTO,6905169880963398,Débora Cabral Nazário,COMPLETO,Ontology using to represent a systematic literature review about Quality of Context,2017,Inglês,14th CONTECSI,São Paulo,2017,"['NAZÁRIO, DÉBORA CABRAL and', 'MENEGAZZO, C. and', 'CEZAR, N. L. and', 'PEREIRA, J. V. and', 'DANTAS, M. A. R. and', 'ALBINI, L. C. P. and']"
LATTES,TRAB.EVENTO,6905169880963398,Débora Cabral Nazário,COMPLETO,An Evaluation about Routing Protocols in Delay-Tolerant Networks (DTNs) to apply Quality of Context (QoC),2017,Inglês,14th CONTECSI,São Paulo,2017,"['MENEGAZZO, C. and', 'NAZÁRIO, DÉBORA CABRAL and', 'CEZAR, N. L. and', 'PEREIRA, J. V. and', 'ALBINI, L. C. P. and', 'DANTAS, M. A. R. and']"
LATTES,TRAB.EVENTO,6905169880963398,Débora Cabral Nazário,COMPLETO,Quality of Context Evaluating Approach in AAL Environment using IoT Technology,2017,Português,IEEE CBMS 2017,Thessaloniki - Greece,2017,"['NAZARIO, DEBORA CABRAL and', 'CAMPOS, P. J. and', 'INACIO, E. C. and', 'DANTAS, M. A. R. and']"
LATTES,TRAB.EVENTO,6905169880963398,Débora Cabral Nazário,RESUMO_EXPANDIDO,Qualidade de Contexto (QoC) aplicada à adaptação de serviços em Redes DTN,2018,Português,28° SIC UDESC,Joinville,2018,"['CEZAR, N. L. and', 'PEREIRA, J. V. and', 'MENEGAZZO, C. and', 'NAZARIO, DEBORA CABRAL and']"
LATTES,TRAB.EVENTO,6905169880963398,Débora Cabral Nazário,RESUMO_EXPANDIDO,Qualidade de Contexto (QoC) em Redes Tolerantes a Atrasos e Desconexões (DTN),2017,Português,27° SIC UDESC,Joinville,2017,"['PEREIRA, J. V. and', 'CEZAR, N. L. and', 'MENEGAZZO, C. and', 'NAZARIO, DEBORA CABRAL and']"
LATTES,TRAB.EVENTO,6905169880963398,Débora Cabral Nazário,COMPLETO,Avaliação de Protocolos de Roteamento em Redes Tolerante a Atrasos e Desconexões (DTN),2018,Português,Computer on the Beach 2018,Florianópolis,2018,"['NAZÁRIO, DÉBORA CABRAL and', 'MENEGAZZO, C. and', 'CEZAR, N. L. and', 'PEREIRA, J. V. and', 'ALBINI, L. C. P. and']"
LATTES,TRAB.EVENTO,6905169880963398,Débora Cabral Nazário,COMPLETO,Mapeamento das publicações acadêmico-científicas sobre Qualidade de Contexto,2018,Português,15th CONTECSI,São Paulo,2018,"['NAZÁRIO, DÉBORA CABRAL and', 'MENEGAZZO, C. and', 'CEZAR, N. L. and', 'RIZZATTI, R. and']"
LATTES,TRAB.EVENTO,6905169880963398,Débora Cabral Nazário,COMPLETO,An e-Health Study Case Environment Enhanced by the Utilization of a Quality of Context Paradigm,2018,Inglês,3rd ICTS4eHealth - ISCC,Natal,2018,"['NAZÁRIO, DÉBORA CABRAL and', 'DANTAS, M. A. R. and', 'MACEDO, D. D. J. and']"
LATTES,TRAB.EVENTO,6905169880963398,Débora Cabral Nazário,RESUMO_EXPANDIDO,Qualidade de Contexto (QoC) aplicada à adaptação de serviços em Redes Tolerantes a Atrasos e Desconexões (DTN),2019,Português,29° SIC UDESC,Joinville,2019,"['MOCELIN JUNIOR, N. J. and', 'NAZÁRIO, DÉBORA CABRAL and', 'MENEGAZZO, C. and']"
LATTES,TRAB.EVENTO,6905169880963398,Débora Cabral Nazário,COMPLETO,A Quality of Context Evaluating Approach in an Ambient Assisted Living e-Health System,2014,Inglês,IEEE HEALTHCOM 2014,"Natal, RN",2014,"['NAZÁRIO, DÉBORA CABRAL;NAZARIO, DEBORA CABRAL and', 'TODESCO, J. L. and', 'DANTAS, M. A. R. and', 'TROMEL, I. V. B. and', 'NETO, A. and']"
