FONTE,TIPO,ID_LATTES,NOME,NATUREZA,TITULO,ANO,LANG,EVENTO/JOURNAL,CIDADE_EVENTO,ANO_EVENTO,AUTORES
LATTES,TRAB.EVENTO,4940517936484660,André Magno Costa de Araujo,COMPLETO,Template4EHR: Building Dynamically GUIs for the Electronic Health Records Using Archetypes,2016,Inglês,IEEE CIT 2016,Shangri-La's Fijian,2016,"['André Magno Costa de Araújo and', 'TIMES, V. C. and', 'SILVA, M. U. and', 'ALVES, D. S. and', 'SANTANA, S. H. C. and']"
LATTES,TRAB.EVENTO,4940517936484660,André Magno Costa de Araujo,COMPLETO,Building Mobile Health Applications Using Archetypes,2017,Inglês,ACHI 2017,"Nice, France",2017,"['André Magno Costa de Araújo and', 'TIMES, V. C. and', 'SILVA, M. U. and', 'BEZZERA, Carlos Andrew Costa and']"
LATTES,TRAB.EVENTO,4940517936484660,André Magno Costa de Araujo,COMPLETO,Usability Analysis of Archetyped Interfaces for the Electronic Health Record: a Comparative Study,2017,Inglês,ACHI 2017,"Nice, France",2017,"['ALVES, D. S. and', 'TIMES, V. C. and', 'André Magno Costa de Araújo and', 'SILVA, M. U. and', 'CAMPOS FILHO, A. S. and', 'NOVAES, M. A. and']"
LATTES,TRAB.EVENTO,4940517936484660,André Magno Costa de Araujo,COMPLETO,Proposta de Framework para Uso Coexistente de Práticas Ágeis das Metodologias Scrum e TDD,2016,Português,ECOINFO 2016,Palmas,2016,"['SAVOINE, M. M. and', 'Joyce Matias and', 'Vanessa Rocha and', 'RICON, A. and', 'André Magno Costa de Araújo and']"
LATTES,TRAB.EVENTO,4940517936484660,André Magno Costa de Araujo,COMPLETO,Dynamically Generating NoSQL Data Schemas using Archetypes,2017,Inglês,WWW/Internet 2017,"Algarve, Portugal",2017,"['André Magno Costa de Araújo and', 'TIMES, V. C. and', 'SILVA, M. U. and']"
LATTES,TRAB.EVENTO,4940517936484660,André Magno Costa de Araujo,COMPLETO,Software Architecture Modeling for Legacy Health Information Systems Using Polyglot Persistence and Archetypes,2017,Inglês,"ICSEA 2017, The Twelfth International Conference on Software Engineering Advances","Athens, Greece",2017,"['André Magno Costa de Araújo and', 'TIMES, V. C. and', 'SILVA, M. U. and', 'BEZZERA, Carlos Andrew Costa and']"
LATTES,TRAB.EVENTO,4940517936484660,André Magno Costa de Araujo,RESUMO_EXPANDIDO,SF2: Um aplicativo para identificar espécies de peixes do Baixo São Francisco,2019,Português,XV Simpósio Brasileiro de Sistema de Informação,Aracajú,2019,"['LIMA, I. and', 'COUTO, H. and', 'ALMEIDA, A. and', 'ARAUJO, ANDRE and', 'BAIA, D. and']"
LATTES,TRAB.EVENTO,4940517936484660,André Magno Costa de Araujo,COMPLETO,A Microservice-Based Approach for Increasing Software Reusability in Health Applications,2019,Inglês,2019 IEEE/ACS 16th International Conference on Computer Systems and Applications (AICCSA),Abu Dhabi,2019,"['DA SILVA, MARCIO ALEXANDRE PEREIRA and', 'TIMES, VALERIA CESARIO and', 'DE ARAUJO, ANDRE MAGNO COSTA and', 'DA SILVA, PAULO CAETANO and']"
LATTES,TRAB.EVENTO,4940517936484660,André Magno Costa de Araujo,COMPLETO,From Data Requirements to Health Applications: A Tool for Dynamic Generation of Data Schemas and Graphical User Interfaces Using Archetypes,2019,Inglês,"Brazilian Symposium on Databases (SBBD), Demo Track",Fortaleza,2019,"['André Magno C. de Araújo and', 'TIMES, V. C. and', 'SILVA, M. U. and']"
LATTES,TRAB.EVENTO,4940517936484660,André Magno Costa de Araujo,COMPLETO,A Speech Recognition Mechanism for Enabling Interactions betweenEnd-Users and Healthcare Applications,2020,Inglês,ITNG 2020,Las Vegas,2020,"['COUTO, H. and', 'LIMA, I. and', 'SOUZA, R. and', 'ARAUJO, ANDRE and', 'TIMES, V. C. and']"
LATTES,TRAB.EVENTO,4940517936484660,André Magno Costa de Araujo,COMPLETO,An HL7-Based Middleware for Exchanging Data and Enabling Interoperability in Healthcare Applications,2020,Inglês,ITNG 2020,Las Vegas,2020,"['BEZZERA, Carlos Andrew Costa and', 'André Magno Costa de Araújo and', 'TIMES, V. C. and']"
LATTES,TRAB.EVENTO,4940517936484660,André Magno Costa de Araujo,COMPLETO,Especificando um Middleware para Integração de Dados do Registro Eletrônico em Saúde,2019,Português,Anais da Escola Regional de Banco de Dados (ERBD),,,"['ARAÚJO, ANDRÉ and', 'BEZERRA, CARLOS ANDREW and']"
