FONTE,TIPO,ID_LATTES,NOME,NATUREZA,TITULO,ANO,LANG,EVENTO/JOURNAL,CIDADE_EVENTO,ANO_EVENTO,AUTORES
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,COMPLETO,SISCOREB: sistema para controle de rebanho leiteiro,1995,Português,,Juiz de Fora,1995,"['MEIRA, Carlos Alberto Alves and', 'MANCINI, Adauto Luis and', 'MAXIMO, Fernando Atique and', 'FILETO, Renato;Fileto, Renato;Fileto, R. and', 'PASSOS, Sérgio L Z and']"
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,COMPLETO,Paradigmas de algoritmos na solução de problemas de busca multidimensional,1994,Português,,Caxambu,1994,"['REZENDE, Pedro Jussieu de and', 'FILETO, Renato;Fileto, Renato;Fileto, R. and']"
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,COMPLETO,Aplicando Ontologias de Objetos Geográficos para Facilitar Navegação em GIS,2003,Português,GEOINFO,Campos do Jordão,2003,"['VENÂNCIO, Lauro Ramos and', 'FILETO, Renato;Fileto, Renato;Fileto, R. and', 'MEDEIROS, Claudia Bauzer and']"
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,RESUMO,Gold STING: studying protein stability and folding by looking at an extensive DB of the structure descriptors,2004,Inglês,XII International Conference on Intelligent Systems for Molecular Biology (ISMB),Glasgow,2004,"['NESIC, Goran and', 'MANCINI, Adauto and', 'KUSER, Paula and', 'FILETO, Renato and', 'MICHEL, Yamagishi and', 'HIGA, Roberto Hiroshi and', 'FILETO, Renato;Fileto, Renato;Fileto, R. and']"
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,RESUMO,The signals hidden in a set of protein structure descriptors: in silico identifying a protein active site,2004,Português,Abstracts,Angra dos Reis,2004,"['NESHICH, Goran and', 'KUSER, Paula and', 'JESUS, Katia R e and', 'MANCINI, Adauto and', 'YAMAGISHI, Michel and', 'FILETO, Renato;Fileto, Renato;Fileto, R. and', 'HIGA, Roberto and']"
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,RESUMO,Identifying a protein active site in silico by selecting for the signals hidden in a set of protein structure descriptors,2004,Inglês,Abstracts,Angra dos Reis,2004,"['NESHICH, Goran and', 'JESUS, Katia R e and', 'KUSER, Paula and', 'YAMAGISHI, Michel and', 'MANCINI, Adauto and', 'FILETO, Renato;Fileto, Renato;Fileto, R. and', 'HIGA, Roberto and']"
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,COMPLETO,Building a Semantic Web System for Scientific Applications: An Engineering Approach,2005,Inglês,Lecture Notes in Computer Science,New York,2005,"['FILETO, Renato;Fileto, Renato;Fileto, R. and', 'MEDEIROS, Claudia Bauzer and', 'PU, Calton and', 'LIU, Ling and', 'ASSAD, Eduardo Delgado and']"
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,COMPLETO,Uma Arquitetura para Sistema de Informação sobre Solos voltada para o Zoneamento Agrícola,2005,Português,,"Londrina, Paraná",2005,"['FILETO, Renato;Fileto, Renato;Fileto, R. and', 'ASSAD, Maria Leonor Ribeiro Casimiro Lopes and', 'SILVA, João dos Santos Villa da and', 'SOARES, Amarindo Fausto and', 'VENDRUSCULO, Laurimar Gonçalves and']"
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,COMPLETO,Uma Arquitetura para Recuperação de Informação Baseada em Semântica e sua Aplicação no Apoio a Jurisprudência,2007,Português,Anais da III Escola Regional de Banco de Dados (ERBD),"Caxias do Sul, RS",2007,"['NUNES, A. M. and', 'FILETO, Renato;Fileto, Renato;Fileto, R. and']"
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,COMPLETO,Inferring User's Intentions through Context,2007,Inglês,Sessão de posters do XXI Simpósio Brasileiro de Bancos de Dados (SBBD),João Pessoa,2007,"[""D'AGOSTINI, C. S. and"", 'FILETO, Renato;Fileto, Renato;Fileto, R. and', 'DANTAS, M. and']"
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,COMPLETO,SEM_DADOS,2008,Português,IV Escola Regional de Banco de Dados,Florianópolis,2008,"['MORAES, M. O. and', 'FILETO, Renato;Fileto, Renato;Fileto, R. and']"
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,COMPLETO,SEM_DADOS,2008,Português,IV Escola Regional de Banco de Dados,Florianópolis,2008,"['GROSS, R. W. and', 'FILETO, Renato;Fileto, Renato;Fileto, R. and']"
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,COMPLETO,SEM_DADOS,2008,Português,IV Escola Regional de Banco de Dados,Florianópolis,2008,"['SANTOS, N. and', 'SOARES, M. and', 'FILETO, Renato;Fileto, Renato;Fileto, R. and']"
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,COMPLETO,"Contextual Semantic Search - Capturing, using the User's Context to Direct Semantic Search",2008,Inglês,10th International Conference on Enterprise Information Systems (ICEIS),Barcelona,2008,"[""D'AGOSTINI, C. S. and"", 'FILETO, Renato;Fileto, Renato;Fileto, R. and', 'DANTAS, M. A. R. and', 'GAUTHIER, F. A. O. and']"
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,COMPLETO,Capturing and managing user context for improving        information retrieval,2008,Português,Workshop de Teses e Dissertações do Simpósio Brasileiro de Bancos de Dados (WTDBD/SBBD),Campinas,2008,"[""D'AGOSTINI, C. S. and"", 'FILETO, Renato;Fileto, Renato;Fileto, R. and']"
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,RESUMO,Anotações Semânticas em Bibliotecas Digitais Voltadas ao Ensino,2008,Português,Sessão de Pôsteres do XIX Simpósio Brasileiro de Informática na Educação,Fortaleza,2008,"['ROCHA, T. R. and', 'WILLRICH, R. and', 'FILETO, Renato;Fileto, Renato;Fileto, R. and', 'SANTOS, A. L. and', 'GIRARDELLO, R. and']"
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,COMPLETO,Capturing Users' Preferences and Intentions in a Semantic Search System,2009,Inglês,21st International Conference on Software Engineering &amp; Knowledge Engineering,Boston,2009,"[""D'AGOSTINI, C. S. and"", 'FILETO, Renato and']"
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,RESUMO_EXPANDIDO,Proposal of a Multi-agent System for Indexing and Recovery applied to Learning Objects,2009,Inglês,9th IFIP World Conference on Computers in Education (WCCE),Bento Goncalves,2009,"['VIAN, J. and', 'SILVEIRA, R. A. and', 'FILETO, Renato and']"
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,COMPLETO,Supporting Collaborative Learning Activities with a Digital Library and Annotations,2009,Português,Education and Technology for a Better World,Bento Goncalves,2009,"['ROCHA, T. R. and', 'WILLRICH, R. and', 'FILETO, Renato and', 'TAZI, S. and']"
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,COMPLETO,A Multigranular Temporal Multidimensional Model,2009,Inglês,Conference on Business Intelligence Systems (MiproBIS),Opatija,2009,"['MORENO, F. and', 'ARANGO, F. and', 'FILETO, Renato and']"
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,COMPLETO,Extending the Map Cube Operator with Multiple Spatial Aggregate Functions and Map Overlay,2009,Inglês,Intl. Conference on Geoinformatics,Fairfax,2009,"['MORENO, F. and', 'ARANGO, F. and', 'FILETO, Renato and']"
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,COMPLETO,Season queries on a temporal multidimensional model,2009,Inglês,"Mathematical Models in Medicine, Business &amp; Engineering",Valencia,2009,"['MORENO, F. and', 'ARANGO, F. and', 'FILETO, Renato and']"
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,COMPLETO,Explorando Decomposição por Valor Singular em Filtragem Colaborativa,2009,Português,CLEI Electronic Journal,Pelotas,2009,"['PEREIRA FILHO, J. B. A. and', 'FILETO, Renato and', 'BARBETTA, P. and', 'BITTENCOURT, G. and']"
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,COMPLETO,Custom ordering on digital library information retrieval,2009,Português,Proceedings of the XV Brazilian Symposium on Multimedia and the Web - WebMedia '09,Fortaleza,,"['FURTADO, CARLOS A. and', 'WILLRICH, ROBERTO and', 'Fileto, Renato and', 'DE L. SIQUEIRA, FERNANDO and', 'TAZI, SAÏD and']"
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,COMPLETO,Enriquecendo Data Warehouses Espaciais com Descrições Semânticas,2009,Português,Workshop de Teses e Dissertações em Bancos de Dados (WTDBD),Fortaleza,2009,"['DEGGAU, R. and', 'FILETO, Renato and']"
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,COMPLETO,Praesto - A System for Contextual Semantic Search,2009,Inglês,Sessão de Demos do Simpósio Brasileiro de Bancos de Dados (SBBD),Fortaleza,2009,"['FASOLIN, K. and', ""D'AGOSTINI, C. S. and"", 'FILETO, Renato and', 'BESEN, R. and']"
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,COMPLETO,Interagindo com Data Warehouses Espaciais através de Descrições Semânticas,2010,Português,Escola Regional de Banco de Dados (ERBD),Joinville,2010,"['DEGGAU, R. and', 'FILETO, Renato and']"
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,RESUMO_EXPANDIDO,ITIL Ontology-based Model for IT Governance: A prototype demonstration,2010,Inglês,Seminário de Pesquisa em Ontologia no Brasil,Florianópolis,2010,"['SANTOS, M. H. and', 'TODESCO, J. L. and', 'FILETO, Renato and']"
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,COMPLETO,Avaliação de usabilidade de interface humano-computador para análise de informação em data warehouses espaciais,2010,Português,Congresso Brasileiro de Ergonomia (Abergo),Rio de Janeiro,2010,"['PEREIRA, D. and', 'MERINO, E. A. D. and', 'DEGGAU, R. and', 'FILETO, Renato and']"
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,COMPLETO,Interfaces Web baseadas em Conhecimento para Anotação de Recursos de Informação e Gerenciamento de Repositórios,2010,Português,Simpósio Brasileiro de Informática na Educação (SBIE),João Pessoa,2010,"['RIGO, W. and', 'FILETO, Renato and', 'PEREIRA JUNIOR, V. C. and', 'OLIVEIRA, V. A. and', 'RIBEIRO JUNIOR, D. I. and', 'SILVEIRA, R. A. and']"
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,COMPLETO,Interacting with Spatial Data Warehouses via Semantic Descriptions,2010,Inglês,Simpósio Brasileiro de Geoinformática (GEOINFO),Campos do Jordão,2010,"['DEGGAU, R. and', 'FILETO, Renato and', 'PEREIRA, D. and', 'MERINO, E. A. D. and']"
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,COMPLETO,Towards Intelligent Analysis of Complex Networks in Spatial DataWarehouses,2010,Inglês,Simpósio Brasileiro de Geoinformática (GEOINFO),Campos do Jordão,2010,"['VIEIRA FILHO, S. I. and', 'FILETO, Renato and', 'FURTADO, A. S. and', 'GUEMBAROVSKI, R. and']"
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,COMPLETO,Anotação de Conteúdo Multimídia em Repositórios com Interfaces Web baseadas em Conhecimento de Domínio,2011,Bretão,XVII Brazilian Symposium on Multimedia and the Web (WebMedia),Florianópolis,2011,"['RIGO, W. and', 'FILETO, Renato and', 'PEREIRA JUNIOR, V. C. and', 'WANGENHEIM, C. G. V. and', 'OLIVEIRA, V. A. and', 'BRASIL, L. S. B. and']"
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,RESUMO_EXPANDIDO,Performance Evaluation and Tuning of Spreading Activation for Associative Information Retrieval,2011,Inglês,IADIS International Conference WWW/INTERNET (ICWI),Rio de Janeiro,2011,"['FILETO, Renato and', 'RIGO, W. and', 'PEREIRA JUNIOR, V. C. and', 'WILLRICH, R. and', 'OLIVEIRA, V. A. and']"
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,COMPLETO,M-Attract:: Assessing Places Attractiveness by using Moving Objects Trajectories Data,2012,Português,XIII Brazilian Symposium on GeoInformatics (GeoInfo),Campos do Jordão,2012,"['FURTADO, A. S. and', 'FILETO, Renato and', 'RENSO, C. and']"
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,COMPLETO,Efficient Execution of Conjunctive Complex Queries on Big Multimedia Databases,2013,Bretão,2013 IEEE International Symposium on Multimedia,Anaheim,,"['FASOLIN, KARINA and', 'Fileto, Renato and', 'KRUGERY, MARCELO and', 'KASTERZ, DANIEL S. and', 'FERREIRAX, MONICA R. P. and', 'CORDEIROX, ROBSON L. F. and', 'TRAINAX, AGMA J. M. and', 'TRAINA, CAETANO and']"
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,COMPLETO,Anotação de Trajetórias via Fusão com Trilhas de Mídias Sociais,2014,Português,ERBD,São Francisco do Sul,2014,"['NABO, R. G. B. and', 'Fileto, R. and', 'MAY, C. and', 'ALENCAR, L. A. and']"
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,COMPLETO,LinkMapia: Uma Abordagem para Converter Dados Geográficos Livremente Anotados em Dados Ligados,2014,Português,ERBD,São Francisco do Sul,2014,"['SACENTI, J. A. P. and', 'Fileto, R. and']"
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,COMPLETO,Análise de Inconsistências Espaçotemporais entre Trajetórias e Tarefas Planejadas ou Relatadas,2014,Português,ERBD,São Francisco do Sul,2014,"['SILVA, F. P. and', 'Fileto, R. and']"
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,COMPLETO,DLNotes2: Anotações Digitais como Apoio ao Ensino. In: Simpósio Brasileiro de Informática na Educação,2013,Português,SBIE,Campinas,2013,"['MITTMAN, A. and', 'WILLRICH, R. and', 'Fileto, R. and', 'SANTOS, A. L. and', 'ASSIS, E. C. P. and', 'SANDOVAL, I. M. B. and']"
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,COMPLETO,Analysis of Spatiotemporal Inconsistencies of Trajectories with Planned and Reported Tasks,2014,Inglês,GeoInfo,Campos do Jordão,2014,"['SILVA, F. P. and', 'Fileto, R. and']"
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,COMPLETO,Annotating Trajectories by Fusing them with Social Media Users? Posts,2014,Inglês,GeoInfo,Campos do Jordão,2014,"['NABO, R. G. B. and', 'Fileto, R. and', 'NANNI, M. and', 'RENSO, C. and']"
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,COMPLETO,"Enriquecimento Semântico, Análise e Mineração de Dados sobre Movimento com Ontologias e Dados Ligados",2014,Português,Grandes Desafios da Computação no Brasil,Rio de Janeiro,2014,"['Fileto, Renato and', 'MACEDO, J. A. F. and', 'BOGORNY, V. and', 'RENSO, C. and', 'RAFFAETA, A. and', 'PELEKIS, N. and', 'THEODORIDIS, Y. and']"
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,COMPLETO,Baquara: A Holistic Ontological Framework for Movement Analysis Using Linked Data,2013,Inglês,ER 2013,Hong Kong,2013,"['Fileto, R. and', 'KRUGER, M. and', 'PELEKIS, N. and', 'THEODORIDIS, Y. and', 'RENSO, C. and']"
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,COMPLETO,A Semantic Model for Movement Data Warehouses,2014,Inglês,DOLAP 2014,Shangai,2014,"['Fileto, R. and', 'RAFFAETA, A. and', 'RONCATO, ALESSANDRO and', 'SACENTI, JUAREZ A.P. and', 'MAY, CLETO and', 'KLEIN, DOUGLAS and']"
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,COMPLETO,Automatically Tailoring Semantics-Enabled Dimensions for Movement Data Warehouses,2015,Inglês,DaWaK,Valencia,2015,"['SACENTI, JUAREZ A.P. and', 'SALVINI, F. and', 'Fileto, R. and', 'RAFFAETÀ, ALESSANDRA and', 'RONCATO, ALESSANDRO and']"
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,COMPLETO,Análise de Métodos e Ferramentas para Reconhecimento de Palavras Relevantes em Microblogs,2016,Bretão,Simpósio Brasileiro de Sistemas de Informação,Florianópolis,2016,"['SORATO, D. and', 'GOULARTE, F. B. and', 'FILETO, Renato and', 'NASSAR, S. M. and']"
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,COMPLETO,Resilient Composition of Web Services through Nondeterministic Planning,2016,Inglês,21st IEEE Symposium on Computers and Communications,"Messina, Italy",2016,"['ALVES, J. and', 'MARCHI, J. and', 'FILETO, Renato and', 'DANTAS, M. A. R. and']"
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,COMPLETO,Towards activity recognition in moving object trajectories from Twitter data.,2016,Inglês,Brazilian Symposium on Geoinformatics,"Campos do Jordão, SP",2016,"['BEBER, M. A. and', 'FERRERO, C. A. and', 'Fileto, R. and', 'BOGORNY, V. and']"
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,COMPLETO,Characterizing Entity Mismatching Problems for Improving Recognition Results,2017,Inglês,International Conference on Information Integration and Web-based Applications &amp; Services (iiWAS),Salzburg,2017,"['ABREU, J. C. O. and', 'FILETO, Renato and', 'NGOMO, A. N. and', 'RODER, M. and', 'WITWER, M. and', 'SAGGION, H. and']"
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,COMPLETO,Hybrid Recommender System Based on Multi-Hierarchical Ontologies,2018,Português,Proceedings of the 24th Brazilian Symposium on Multimedia and the Web on  - WebMedia &amp;apos;18,Salvador,2018,"['SACENTI, JUAREZ A. P. and', 'WILLRICH, ROBERTO and', 'Fileto, Renato and']"
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,COMPLETO,A Semantic BI Process for Detecting and Analyzing Mentions of Interest for a Domain in Tweets,2018,Português,Proceedings of the 24th Brazilian Symposium on Multimedia and the Web - WebMedia &amp;apos;18,Salvador,2018,"['PEREIRA, VILMAR CÉSAR and', 'Fileto, Renato and', 'DE SOUZA, WILLIAN SANTOS and', 'WITTWER, MATTHIAS and', 'REINHOLD, OLAF and', 'ALT, RAINER and']"
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,COMPLETO,Linguistic Pattern Mining for Data Analysis in Microblog Texts using Word Embeddings,2019,Inglês,XV Simpósio Brasileiro de Sistemas de Informação,"Aracajú, SE",2019,"['SORATO, D. and', 'FILETO, Renato and']"
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,COMPLETO,A Method to Estimate Entity Performance from Mentions to Related Entities in Texts on the Web,2019,Inglês,Proceedings of the 21st International Conference on Information Integration and Web-based Applications &amp;amp; Services,Munich Germany,2019,"['SAMPAIO, VANDERSON S. DE O. L. and', 'Fileto, Renato and', 'DE MACEDO, DOUGLAS D. J. and']"
LATTES,TRAB.EVENTO,6405951782839858,Renato Fileto,COMPLETO,Conectando Dados de Movimento Textualmente Anotados a Dados Ligados,2014,Português,ERBD,São Francisco do Sul,2014,"['MAY, C. and', 'Fileto, R. and']"
